"HolderAddress","Balance","PendingBalanceUpdate"
"0x88eb0e462e469653776beefe1ccbb2d614d412d7","1,174,142.640407909605828327","No"
"0xa5a5b48829450ccb1473421b244b306212425f61","1,173,343.639030440272511762","No"
"0xfeff0cb1b5cebe72b855bd448372289215927a8a","1,172,640.845446325118707535","No"
"0xacbf85c7614c2d4c4e72d41eda310f3d9bf6bb4e","1,172,626.555038533288432404","No"
"0x413245026d1fae4b0b15f15252b2bc8763cfdd60","1,172,227.77374183290030204","No"
"0x3c8c366be28d9ae97e1c569b2e7b0d9e08f86dbd","1,171,145.300708751970414447","No"
"0x0c52cd70462a9bc8f499313e0ac4e291b3f5ca57","1,170,301.480949875393356766","No"
"0xef52c2a2a81230c70b89b0642a21dd9b6ecb5093","1,169,540","No"
"0x120ebb87fdb954f601687a40cb23c6b16f332f53","1,167,393.928771969147236921","No"
"0x345819e7d36cefd5fe901edebba33631c5c985a8","1,165,320.000000000129567905","No"
"0xf3c6f9f01fe9387bb48d8c74f891eca87a6d6334","1,165,014.55151076","No"
"0x4c063255feee4506f474f21f4d3cdc6889bf9288","1,164,388.352052499282253167","No"
"0x00c58418456fd7c04985dafc41c6e065449529e6","1,163,913.794461553912410548","No"
"0x9783409cfbd386ddbf69b5dcdc3bb81dbe7f43f5","1,162,650.875993730316345702","No"
"0x7ff0373f706e07ee326d538f6a6b2cf8f7397e77","1,162,636.53108698417764977","No"
"0xfd343500a595ab0a13d136a30900d4b8b8456242","1,162,430.449868816102720292","No"
"0x6d5fe397dbb99f47a1315db1f39f0da3f55c4c05","1,162,367.705033212342762658","No"
"0x5825fb4f706726f42b0330bf7ef9e3171d400ec9","1,161,800.258662888220303222","No"
"0xfb8fc6ed75e55b6b0d2f976208c03b23c0fff604","1,160,664.103076421951355666","No"
"0xd9762c9b3b1150234ca5e4488fc737c6b73586b1","1,158,651.703438800217918695","No"
"0xf3ebac8e1054f80114b319a66abe0a1a3ca15fcc","1,158,466.563865866391331927","No"
"0xe4bff6cdc41baa665ec8c9c5352126111a4315e2","1,158,158.76","No"
"0xa88fa59f0b71d0592bd678f680b2de5b014b8d8f","1,157,958.910185972083394692","No"
"0x57053573ec1fc9cd9394236014788094b6737a29","1,157,725.99533800544434951","No"
"0xd68119375e6887482bf847628d4b5b91deaafbb0","1,157,608.95449141450736","No"
"0x5c46c5a184e93fb7cb72f039968d05d2cccaf117","1,156,837.761247677455744017","No"
"0x1cab64b4a2eac248b5f2aef332425aba80246d9d","1,155,860.928515897041290618","No"
"0x02b9395083df2c6e3bed8ad38efac308cfb53197","1,155,684.74454356974725119","No"
"0xe07c3f53d618c343c97e34ec2d02907d7ce1c36f","1,155,294.253824657504337992","No"
"0x90afdfd9cb431476ceda9b4b44582403e5b837e1","1,155,147.299118623674542429","No"
"0x9fd8fc9539118d83284c6e66660b39fa702cf6b7","1,154,539.793621372096753279","No"
"0xd3381fa627ceeea377d94141d47deff0ee92a2b6","1,154,490.435033105159387916","No"
"0x9efde2af0dc78b7125cf4578d026ce7be65d5d57","1,152,221.69922197828338562","No"
"0xc8c2583ee5fd77acf0298e9df587cffa39e3e403","1,151,609.6616","No"
"0x018309fab1134e8a83f0c6e942a3122580b594c3","1,150,375.130934360103642744","No"
"0x0a3b151beeb0acb8a16cdad2e186bc6685b821b0","1,150,332.860942834667497528","No"
"0x19673240ddb4cecf25d50f293d537f46c6e40e66","1,149,970.635536111478272813","No"
"0x70d04c38b9e9a781e07905f47bdafa3541a7c2ff","1,149,750.800799897929390584","No"
"0x8cf0be1a766e9c112b3f12a2152973892bbca8b8","1,148,593.860269248395047896","No"
"0x62602b818a7576d0f8d1333e8b01ee6a0894a281","1,147,603.042704806437903832","No"
"0xa0e2f9a20844815db150b232c238b9527b2e7afd","1,147,508","No"
"0xadb3a72cc701c6f7ad723aa05286f6942b3871d5","1,147,381.658790734342608591","No"
"0x2bd9183da9f88d3730256fc5d4bc9c91880bdb5e","1,147,240.026506097748213757","No"
"0xc4e02ed75beabf85ec154819b0df1b8a1df11b61","1,146,825.141793222702449056","No"
"0xa844647034bbe0643534e93e8da56be436c9c13d","1,146,793.321436264751539247","No"
"0xaba8af4e181062da30b6bde8581bcda4852ad5c1","1,145,845.162330563242406533","No"
"0x342dbfc4af9ec678d430f8447e5841a5c920a8bc","1,145,457.708676031644847574","No"
"0xd6373a951f3cdf75a38ba57f0be3a1a538f4c980","1,145,400.00000000003274279","No"
"0xb56295464f8f464282af5dae0bba9114fdbd304a","1,144,708.857160533795616888","No"
"0x48adf5fb142771dfacc7fbb7fc9bcd41dffc04db","1,144,483.764605646582002569","No"
"0xde3ed741ad1ac7320e11c679fcb27aeb8050b76f","1,144,471.117993256760332859","No"
"0x832a521cf0555c21a0b1fcb403af7a6b64a6d5c4","1,144,449.35128978623799155","No"
"0xd0b6de1f09772981c85545d2f614c3a5c1766ec1","1,143,444.371708667139936274","No"
"0x766afb6a2223a02fae62d0a6578f494a2fc4cf0d","1,143,272.553058319737651632","No"
"0x1fe66fdb264f8dd3f0925b27e835061842448574","1,142,575.170716863741965438","No"
"0x935eb0296397ae15cc8eecb5a6ea7432fef52765","1,142,400.302560035345972832","No"
"0xf4dd577c360f8e3d2d907823252f95bde6b7cf48","1,142,147.35918704984","No"
"0xef7db6c3ba6e9cda0db54bed6ed600de7a6dc98e","1,141,705.981303212955745963","No"
"0x2aaddfe040688a276dba34388ee79e8539297d76","1,140,370.584902439351076682","No"
"0x2eaa6421789f54eaa393194850162d019f1537a9","1,139,750.804610615711305485","No"
"0xd2425826c1aa59dc04b8e898c4f43df3df519c08","1,139,711.727532705455008606","No"
"0x6f90e334bc1a6e9d71fe4c3f0d33655c1608d93f","1,138,337.350898824448071663","No"
"0x5f502d89016500dd87d9b8c3ec34726e4105342b","1,137,976.934993119172898815","No"
"0x43954111a8f818f6c671295af6acf0a8f2c67c39","1,137,857.246225174871334676","No"
"0x8cd22a2d910b8aed3604d37b4ca54c0e71ae9d18","1,137,602.404870476515829538","No"
"0x2cc9290ba438ca1fd803284e673b7d67ef5b54a3","1,136,588.541868604295749528","No"
"0x069c0f71121b29fbec8667d951fa7470abae3338","1,135,200.029670884642168675","No"
"0xa5c347d4836b0974fde768df90f6f5c1eef246c9","1,135,078.907547515881521108","No"
"0x50888e839ab6fbeebd4f5aab286f2240a75ff54d","1,133,523.694113465522513827","No"
"0xcf53dff44af056f5f96cdd5f38799fb6b9627be6","1,133,077.670080677617848485","No"
"0x1ebde0d2e17462e28244886c76f2e8d8cd075095","1,132,814.197878725858072303","No"
"0x9dc0673b3ea5025c878edb3497385bd89ae46713","1,132,306.845822933790175418","No"
"0x5a3bb7c0adcd42057ca1fff0cb2c45fb6b22cc8d","1,132,025.17930583191268391","No"
"0xb9c7ae4348c348d0e0a415b3aec7961803613667","1,131,479.991373817044197538","No"
"0xadff9eeb93d732a5e51fc9c454ad0b48409b2403","1,131,333.53184","No"
"0x366121eea037905172396600be1d4d79c0ac3afd","1,129,418.766519866033020923","No"
"0x361a543be69d588ce1eb661cb1895465040092bf","1,129,150.481054404038557208","No"
"0xe1b324bef99b84b95863b6da0cf100014a8fec96","1,128,658.718565059657575064","No"
"0xd65f89798ec86a5823e1fb8305e6d30c35fe1ee6","1,128,386.473667887743964481","No"
"0xc6018808c00bcddbb57ae6d03b833270a6caee25","1,127,694.011626441702110577","No"
"0x78337878e92da664e928d6cae9a30446983477ae","1,127,411.715753408","No"
"0xfb3d4655b2e8b331f28efa90f5286d52c79387b5","1,127,207.147262916910237148","No"
"0x45397e94670e9fe3347ce920f2af62f691d046d1","1,126,949.771101243852569203","No"
"0x1e2f2f56c6583c396e9e61fc6a10d1cc34f71784","1,125,497.639252097735927623","No"
"0x4d4d518cf6bad61b20467fb15f3a69b57b7cf1d4","1,125,024.863083249481598499","No"
"0x6d4ee0c5bacd7373fdec47ffc0776854b0ee7e5c","1,124,800.93284703625825502","No"
"0x204830d12a35f2b984b173165f5834bba237da1b","1,124,423.080414121158417461","No"
"0x7564e83cbb795e7c5cbaddecb693601f99ee053b","1,122,612.305963659182474956","No"
"0x0cf26b84e427517421b93724a13419291e21e326","1,122,387.905906924005190934","No"
"0x56b20d655aedfab5e996273e31eb1a0725eb314a","1,122,129.80387215175661989","No"
"0x1bd9407da585517c270cc88d73dad536ad7e9fe4","1,121,779.344262477133546859","No"
"0x20506e80d33b9a0aa23c27b55f0216c807f7cfc3","1,121,354.571931226327205499","No"
"0x833ed20bfc9dc69d5be0b9fdf21e3d51d3f1ecbd","1,118,457.704738313023063108","No"
"0x352b84f067c874b82a50deea52d4c65cc6c25d7e","1,118,255.810249729663485935","No"
"0xf4326af3d8d44c951eac27e738556f124f20129d","1,117,691.783594709507098478","No"
"0x4253c8a1138edc1e7c6b4eb03417a3551492b26e","1,117,264.586486148404489918","No"
"0x18889d3e237f138871bb0e9a02aca671ccb6177b","1,117,170.72581566314732122","No"
"0x8577a334047662686310c755c551659d4d6d817b","1,116,436.869343861520818809","No"
"0xcec55f2093d5f1f3e2cfd6aaebd8594d367e2e98","1,116,282.671739471731287678","No"
"0x7dda46fa3e17ca70e35c11e4bde9d8651b45547c","1,115,899.77345718478126477","No"
"0x82802cc49a7ba441b59cefe4159f2375ca4618c9","1,115,815.439862869127271111","No"
"0x7470f733afb4a2dac7c923c0b494dd38a46dbdb1","1,115,452.562526412826516611","No"
"0xd4351aed2e2b0f23b2d863ab9b9709b748308577","1,114,798.727853752164018827","No"
"0xf8568e967502cd7ee4ed7da02a8dda7fd90a770e","1,114,258.311085914060036661","No"
"0xf25ca3748a88d51b3d9d987cb89bc5ac8097b4b5","1,114,030.3731354072","No"
"0x7864a667f86066d38e8d0859e58a419cea45c8cb","1,113,076.945820172088916317","No"
"0xdc821e34625a7570e10896cfd5227bacce973db5","1,112,883.260861808","No"
"0x40b482765953c932a0382da81ce806a0bfbda3f4","1,111,659.18158084408538731","No"
"0x7c717ee08b88b66923f51e5ddb27b5ba01980c46","1,110,228.280950248803326566","No"
"0xdbc28c8a85fc88e4a56db4ec05872797d7b93a8e","1,110,024.752181683268757872","No"
"0x0e0d655168853930206cf170ca47bfa48c7a825f","1,108,675.084678670143877235","No"
"0xb32987b235660191f12e3be3144ea3ce50f32d16","1,108,361.721413797732839229","No"
"0xb71f4557fe3d9bfd4146980ba2f7cf4d627fe464","1,108,135.693573068596050024","No"
"0xe3994bfdb3f0375d58407e4cc2a00989b4911b50","1,107,922.928931122098159577","No"
"0x0d495a1b363a276ee63a05b161e28581957a43f5","1,107,759.992454492482773883","No"
"0x4e36dff8a4af96358d710baaa3bd249d2339cf6d","1,106,778.96432981204490953","No"
"0x2227fec9b4adde1a0dade31c7ba30507d60f9eda","1,106,666.556","No"
"0x37687931c47ada2098868a2b0050d516e57fc7a6","1,106,586.17571924624091376","No"
"0xfc36db9cfbceec728e087ca7895e8bc95ada510c","1,105,681.617536351135318968","No"
"0xd565a9fb7a3308509781bc965318a399113b89ce","1,105,560","No"
"0x371173933a9c656c8b7dbbe4eda3d64ee0a71ca9","1,105,460.40234976050270144","No"
"0x01b9689a26a0590be4c42e7f0e0bc57c61cce871","1,103,918.807553802147457887","No"
"0x2fcf6803e597d2949d33505f093c75ddb52e6089","1,103,250.692657506418971949","No"
"0x64792ea7c648eccc079494764db42398c0251d12","1,102,938.280418571380077996","No"
"0x95e8331343cfb7b3eb2e0113b6277dac040adf73","1,100,870.517470709836546401","No"
"0x1ec83f24f016e6b455002f15e5a6933e9f199fcd","1,100,790.042691272022791524","No"
"0x5421254a24b09557dbfcf8efe0dc99d9d0286939","1,100,330.928467389892561923","No"
"0x57a24e5b35920626635a81693ffdf045c2c60df8","1,100,288.068004217507176814","No"
"0x80fbb70c5025631c3f5803a0230e589bb6bf6bdc","1,100,047.165945963584480065","No"
"0xe5d7d0fc4f4b6d58c5898672116f88b26826578b","1,100,000","No"
"0x673a348808d6ea5a596ab1e0f93bc07a95abd351","1,100,000","No"
"0x9472b68cd8bdf2ebfd24e763bb6c72e5785fd9d6","1,099,829.643063535991920645","No"
"0x6a427712c1f1b1a35018f0106ffc4b5223aa9f89","1,099,154.765572955387674783","No"
"0xd6b02a4f5997c7848f03b7d42fef31485b7d30d3","1,097,785.693597940710903339","No"
"0xef69f8255e8a8c7a8f6421d5b73dea480db8bfb2","1,096,086.13470144144","No"
"0xda335761adceaa57fe02367340c2e33ba185175e","1,095,600.000000000700279472","No"
"0xe85785f148910aa0cbe9b741bd7953d0b054918d","1,095,600.000000000150412876","No"
"0x1ec50ed45f1faa76417d27e0e414e2d31736b96f","1,095,600.000000000073220886","No"
"0x814208a23e18892edc1723a82ae69088d4db090c","1,095,600","No"
"0xceb5030b765854611cdfeb9c289005fe371e4e16","1,095,600","No"
"0xad8de1ed8af2d89b63742fb01b0cffeeac30eac3","1,095,600","No"
"0x21b7e18dacde5c004a0a56e74f071ac3fb2e98ff","1,095,388.246265325811662724","No"
"0x657c42ae0f39f10dfd2190ff472e1682fba4668d","1,094,431.541075812426307986","No"
"0x1850cba8fe5956e247e38ff06c1e7ed512518909","1,094,164.821594112374158896","No"
"0x7948d304fb7551343217f9a35880463ea9f5885c","1,094,124.532373142994009036","No"
"0xbc99e3c189ad5db88a4030aed1f9569f74253c64","1,093,276.98171678525068354","No"
"0x33d68efa6d2428c03098ac239ee304ea3149357b","1,093,238.951331352015746894","No"
"0x6a8e7d33d399c0f146a1ffab7ee2d035708d64c7","1,093,137.383787344219873744","No"
"0x9adcc8dbd51228d7cf015ca26819d92750e11c67","1,093,032.378894362406238273","No"
"0xc084ccf3f0fbd7e14efc5100cdda8466064fef33","1,092,220.872426456804169057","No"
"0x3c03e566997091f9ffbeb8c7d8d86e82779909ca","1,091,836.16733636885715612","No"
"0xd80823e1636cc775c474ec8a39257755e817adb0","1,091,557.697556840782909255","No"
"0x3e04fed308d983e779db5cbbec32c4463daf44ed","1,089,860.483301239247347343","No"
"0xfb23eeeaed7b2c39941a90f8a22d671a3375528b","1,089,265.305966202194732943","No"
"0x434ee6a3e77a7da35c8b1694931ce6db393c17b0","1,088,951.059376582374728003","No"
"0x0c6d17fa32ea2a61d5dd111b098279b36df67d7c","1,088,173.712534205091478152","No"
"0xad379f981bb6c7ea4e8d917ff41cf6f6fe2b0141","1,088,070.9579809424","No"
"0x94a7e6667faa9fbdd036cb03db66b5d2cffc5918","1,087,456.322916693615817258","No"
"0x976b417a59ac3484535571c26bfd3f64f8c5f932","1,087,051.297577041710313432","No"
"0x98f4f69050e45f4b294d4130353bb5d277d09bff","1,086,677.343306624","No"
"0x1f6f96a323525e83943073d03d65a06b386807c3","1,086,306.310159274235249935","No"
"0x9bd37baf4063cc7c29083e08d52310ab1ca45751","1,086,278.023536728176304882","No"
"0x2e4cfb43028f46c7f399094ff16836b1eec1d816","1,085,858.722802723651621256","No"
"0x18d04971fa3a5fb116ac8d1d41798d38aff5969b","1,085,640","No"
"0xdbea9c82a08ddaf087b1b19365335e73f2f03ac9","1,085,194.93623136172832437","No"
"0xa4d8e21f63e875c1b544d324908f5babd4d1960d","1,084,664.796860089468596439","No"
"0x820282c59c7620a095cf889468c68d364bcc0994","1,083,758.556","No"
"0x19fdbd33d69c9bdb5572148439d48c26ed869438","1,083,727.655779216645400362","No"
"0x5d7ea1f4eefa9bb1e42344169841922dc0111c6b","1,083,727.655779216645400362","No"
"0xba132b3bea696209f412415e3afd55b4a83da91d","1,083,155.727","No"
"0x30427d8d58c215f13b0c356633c4606e01ca3d46","1,082,097.998748225097033448","No"
"0x16ad3a3c3aeabb853e1c95dfdb3815d5f84e0ab2","1,082,089.659914083604405458","No"
"0x5eba2611ddec1deed798ed219452658d80af2c92","1,081,985.572599837531959559","No"
"0xff1521bb4cf6e122f95496fe4d20a7468e6a7846","1,080,810.56077126812911286","No"
"0xcb10d7eea09e5064889541c1a6f5a8a4b20f7d9b","1,079,976.108446842342252486","No"
"0x80186a29f72641c0a2573174b3e823cc67c8bbe0","1,079,784.290682109766938324","No"
"0x5aceb63d52d0d7081a72f254401893ffcf81381a","1,079,609.063090763746772515","No"
"0x63b1b2c5d78a16ec839b6c7a3e2fa7be394fec95","1,077,998.612834784557245029","No"
"0xa98acba895754b4b161e166e8261a52b98c374e0","1,077,969.6014428824","No"
"0x08103e240b6be73e29319d9b9dbe9268e32a0b02","1,077,908.863343111555387287","No"
"0xabe2eebfcff55b871ddd10c9e6f49c0bcba5677e","1,077,212.136886541896823389","No"
"0x7c1807e010f54005f454239c123eb7ff5748f42c","1,077,129.79859568","No"
"0xf09e73cc49b586f99eaccab78d17ab28a76c2683","1,076,692.024547164238174021","No"
"0x1dc10d0d3faadee0afa4cd522335cfd65c9eb75b","1,076,059.15974068481517502","No"
"0xb3e82ea82c31e25b172b6efc1cd905cf93b73c52","1,075,680","No"
"0x8c2b42311636220599ad813fb67293dd412e1d5f","1,075,052.943083377438219978","No"
"0x1e5b11ad0522a781c6c395b012d130fdbb540d48","1,073,304.58023362256912177","No"
"0xe02aad501c6afefcb5f4d075fb72b68148ad3dd5","1,073,231.703664378319615296","No"
"0xdfbeec5012765bf4972abc6d2e4dfa58e48099f6","1,072,394.828120949952111625","No"
"0x46d122bdc8e5c8388353a09173b29038f47221ca","1,071,394.349779124130408347","No"
"0x6c2aa252d68eac08dc585ec7628eaf20c95138e0","1,070,899.544902513285820601","No"
"0xd9e658044994691453c466cce005ddb0f3e96106","1,070,747.393616405191045374","No"
"0xc5db727f52da975cc9b05ba4de2a3254814ce998","1,070,370.63556155840985876","No"
"0xceeaab0a262a039453c86493cd2f7abd3a02b132","1,068,526.782126703870729493","No"
"0x6d4d280d79986019a517dfbe9e008c78545ffc9e","1,068,494.015376","No"
"0xfc55cae73adb6e9dcf85bf8233f53b79e3197aeb","1,067,868.229271410840724222","No"
"0x7ebf83bf6ccf4d4206d6a468b40054af0611edb9","1,066,927.725133976255995481","No"
"0x8dc6f59f836aec3a9ed5376431a5aba4b2b93742","1,066,329.6363548299496316","No"
"0x287d82e6038af0968ecf58827a14de061a800a6c","1,065,583","No"
"0xfbe5f3c5caa5f2895fce9a9c01e82a4caa0cfdcc","1,064,280.564162725100914424","No"
"0xfcc58df1c0ef867f88fdc31ab8fbaa459e69528c","1,063,647.301135324266179286","No"
"0xdb064e039ad07aa5b3bd6ec431960f655ba124e3","1,063,371.164373648818898685","No"
"0xd7c8a29edaeeb51abe09e12f8cc1379864c34e8d","1,062,841.008330527136516617","No"
"0x705b88558e37dbe05f03ba63c1c4065e881bfa58","1,062,399.336","No"
"0xf2539133e866da6b516141ef3cdc42081a712d5a","1,062,368.511406171975779988","No"
"0xa90c9929947a444540980392bc214152d5f8e338","1,061,960.6875001278009392","No"
"0xee162ca9cd6129163df1114e12a628039150eac6","1,061,777.811967996562004363","No"
"0xced2450173480408eeba1cb5461dfa8b4db05c2b","1,061,527.923623986151209146","No"
"0x2a88d21ef77b7273f26cbb4957b6b645427ddd3a","1,060,258.819105849995845325","No"
"0xbf7b5c09d4e87d12e0ec21b4944030b73b4e52a3","1,059,845.319122198117900545","No"
"0x5d6044c7c611fd76bb1e31f6e241f21a8b8ad8d3","1,059,100.368326282168408832","No"
"0x801f5fb6898fafcfc65019f34e43f29a27227e2c","1,058,970.552654391796459557","No"
"0x36a78ff0e40422f544743cc23207d8a6548803b4","1,058,517.37911813341467168","No"
"0x3c62a769899096b4abc4f5af5d9788beaf3d3f82","1,057,283.518664908139073627","No"
"0x867dbf701a7737d4c27af8b644db24f87d40e2b7","1,057,005.001909026773836262","No"
"0xe58bbe3d428bb5bd182e35e61736be5471c08380","1,055,836.785506339761963643","No"
"0x3657b9be826327d56040a89bdeac7926f3f6a786","1,054,678.692126765788339497","No"
"0xe8af60a4251e567817c6b3119c7c80328034f8f5","1,054,455.065663507528956177","No"
"0x67224dd6a681fd1f004dc065420e1c41af6612d0","1,054,445.004592155636760242","No"
"0x7c268adb12d6a3a888a7a22d1c36982f356326e4","1,054,361.607905960407121736","No"
"0xfa7d6a0024bca2fdfdcbf48e4561d893586f535c","1,053,565.770412744424259803","No"
"0x790882deddc3f4c13a1316d916e89beba99739c9","1,053,275.230712354719428588","No"
"0xfd4375f338ebf159030c92318b120543cac302da","1,052,932.494280739234318453","No"
"0x160706576d4c3d35eb29b2d182db5ed65abdcb8f","1,052,301.187855841140865793","No"
"0x7e39a87c498cb556ce895df997281c24282f1950","1,052,170.368491418809881535","No"
"0x6b242ba4e320aab3208e88a6c580dfc7e1b46afe","1,051,910.689541855491899703","No"
"0x3e0f856575c719b0fec6a2bb5ca73444343ea285","1,048,607.205974327874103232","No"
"0x4f5d69fc227c960134864c03e19cd4ad249616d5","1,047,792","No"
"0xa8b0b2ca13fe047dfffd0f2c312d9347f5fba6da","1,047,730.405419049310641734","No"
"0x593d9af48a7b195d7a5d215a70459b19f0334af6","1,047,705.797076340194901972","No"
"0xd15750099b3e52c1f7869cb381e58c5870f09711","1,047,602.76","No"
"0x92b97721c97886ebe52e586fe9f1e2eb7602251d","1,047,539.230859969593610407","No"
"0x854fcf2ef3dac0a3109e0d36e464372714063955","1,047,386.494018262555108133","No"
"0x23c99c2e5014dd617d915e1f2b72f1c9e3c9fb33","1,047,329.856000000065489496","No"
"0xaa1bdb17eb516a6088da0e7341faab2b310c372a","1,046,292.547616037554293271","No"
"0x9f0a18f631986c5258be994aeb16200a5d85aa41","1,046,242.166133117941450332","No"
"0xbd014655d5dbc8a223fdc89b87c5781b912562ac","1,045,800","No"
"0x194e9ef98ea15cc39547af183b27e4405cc2a7a5","1,045,210.468980395050118199","No"
"0x8efeeac49e17334a05a58fe2611763d42d7e4457","1,044,990.59942472","No"
"0x4863002143494f604935691ac213e002578c7bcc","1,043,877.319643682765510923","No"
"0x8b1dbd6260e688ba18c6b23ce2bf856f28106844","1,042,688.377133829791514401","No"
"0xa09a0a02409646a8f4caa1e0af11c81a045954d6","1,042,255.49261397209815404","No"
"0xbaa88ea09a0ed789cfdc3a4acbdd5bcca8f3b64d","1,041,676.433872411687448882","No"
"0x35c2a66c7aa19ad8ac6c552ec24c1d14aab4f768","1,041,215.52165403367013982","No"
"0x90b7ae5719e737c7dfc021a28bdab5aa26548a38","1,040,309.758323507330987351","No"
"0x78df213922cb07c0d0d0e3e552abbc18d735cecd","1,039,775.923026758191179317","No"
"0x0f5348aed74afbd67ddbddfcbbd0a7570106c1e6","1,039,623.367932170465108743","No"
"0x29cb41145f531386c7b05cfcce70744c64a89d01","1,039,599.692517632511081915","No"
"0x6d84e7c667de8287b5f96256297694b3062a109c","1,039,514.116206480657212509","No"
"0xe05f92ee09ea50f535a8ea528aaf4cb557c0da1e","1,039,113.830835830935267321","No"
"0xdd7b04270eecba5985c6416c473644b982c33cd8","1,038,983.894866097921338677","No"
"0xffb3023cf5f8c9b4453dda48331dc63b83b95585","1,036,654.447181141537536808","No"
"0xba9c3316e53edb0c0e02de7a1a4f3b014ed04cc4","1,036,505.111168536611480631","No"
"0xb386bbe9ac470309353fda14e440622b97db7fad","1,035,938.297797409621022517","No"
"0xbeb26afe641a88da9ddf1b152d240ca5917839bc","1,034,946.732529936634435069","No"
"0x4618d46a1b889ddd135f28ae54811fe0ffe7e6fb","1,034,922.490579058369709534","No"
"0x402a3d47771d82c57ba1b76d5daedfb3237261b5","1,034,767.367516847964481869","No"
"0xfb6bb48286aa59a0e409ce6ef26a048ec389ea64","1,034,637.516797110399565073","No"
"0xa40eed1ac47d2cc075b5f4fcd2b346a0d6a01d33","1,034,588.013761033138398678","No"
"0x2189ab0e02f4c360e6dcc948e0a097a8c91fc25c","1,034,090.852852603899052284","No"
"0xa6df0646278d042ffdcc8229a4dd81f3790371ec","1,032,781.677673167662330951","No"
"0xa3ba9de59c86971abd73265a2f6aba8538de1103","1,032,549.173218377055558499","No"
"0xb95e59a961e5940cf7086ce95ed36c2ae6855a83","1,031,886.407964246648078787","No"
"0xff1efd926471ab5eaefe5b35dd45e199d045e664","1,031,136.116843164353892779","No"
"0x830042d4bcdda5297ffa850eea7dc13b40285535","1,030,743.627189409299400191","No"
"0x8fd65a18e500c49207c6fe7d88e7a933a1ca79cf","1,029,139.715286510436790386","No"
"0x772b6712dbe5989f104c8f4d1638fda960703f66","1,028,874.934390318383566804","No"
"0xf2ec7f4e001dedcdb45ae9c754c6a1c174482949","1,027,433.643728681895081167","No"
"0xd5a9c95a229d78988fea39c4dbc12453d6997ef1","1,026,931.805019346270152978","No"
"0xb10250a99a1de299eb89166ab2241519932e9870","1,026,593.830461982254201815","No"
"0x9056118686a11232bf8c2af7b767b41e3ef819d2","1,026,249.394395804197499267","No"
"0xa1efb376fd15dc2f303eda2c69849857f4db34df","1,026,161.543999676611910787","No"
"0xa207fa0db7c5645cdccffecabc455172574baab3","1,026,069.495099239758923783","No"
"0x98adde07198d74b9c2f2ec5d814c7efefa4d06ca","1,025,708.528298409744651517","No"
"0x32e41decb9f8e432e1b0baccbf616b0608e4caac","1,025,522.833249603386485765","No"
"0x6f4528ea2d68576d0d0d7231781ced7ef1665bb0","1,025,124.152588145598268295","No"
"0x1b9e202cbe6c6fb283fd19acbcf646b9a1de2139","1,024,991.869235352976480417","No"
"0x1522e1266b34a3b5dca909d889b3a88dbf9e9dce","1,024,750.11768","No"
"0x794d998a6278fc0d31c2185eb4b664c298b95dad","1,023,263.73780087749182348","No"
"0xc6286411c9e16702b6923b8545d583ef5d59a3e4","1,022,140.343551672518902646","No"
"0xa061ba3ee3c1029cad15ef92ece62aa0ffce130f","1,021,656.892027522878798053","No"
"0xebf051b653413c6aa9595c1248755a5e9ca5674d","1,021,484.84782141832881899","No"
"0xc7b1a7693c110ef62e88f840f25af12b69d0c031","1,019,828","No"
"0xa7ba9f6e7678ab6e25ad63086baec9f6cd4b6583","1,019,668.505328862534647938","No"
"0xad32ce67d7878822797f9e44ff88093f5158f645","1,019,538.66881374151805705","No"
"0x82e32f2dac9b6ac265b6fab86415b7a1dc623fd8","1,018,726.840584658849226467","No"
"0xd3066fe4d0046bc15080fe218ae036b648361ab8","1,017,174.985127890981368549","No"
"0xf55fb3e84bd6f7d12ad5ac6fca5705f357613976","1,017,036.982569575904983965","No"
"0xd73673da1a78ba5594e4f4d013dd11c66aacfd33","1,016,058.59903606448944338","No"
"0x519fa46ae91630beaf77c2e2feb8a2626e82dac5","1,015,329.088350853271182601","No"
"0x4d95ccf00fde4e44802e7bb4feb56338a113d860","1,015,309.835499452791771483","No"
"0x19d44eb94781570f25dd175b35c18f8ea7557928","1,014,794.528658874636846906","No"
"0xc83d31ed2f44d2128cff1076ff60c18fca039fe5","1,014,615.36476136579051377","No"
"0x8915a022bd737b339712301ccb3db6016e5d36c7","1,014,612.747911255431935974","No"
"0x71dca19c9bf4eee8aa2e5a923588f58b24bf039d","1,014,601.04596140211843443","No"
"0x4f4a0d5ccbda51df7e132530a51ef2a6af681215","1,014,389.981005238522358661","No"
"0xb0c552262cf512d7c2a57b9faa3070209bacc889","1,013,390.218076313748642814","No"
"0x3692b3e6ee63f217791175b9b40b6ccca2456af8","1,013,269.440927822393492707","No"
"0x6ccc641a1ec0cdae7b63fe657ec62aeb9b0959ed","1,013,224.821973550356052899","No"
"0xdf373a2ebcf5e86ec5944a55d54d9b0cd3c0b57c","1,012,436.97156113977410282","No"
"0xbbf9aab1af58b790f411f080e0e88cd1c6b6e990","1,012,375.261244512410712752","No"
"0x388e23137678e8cf69d3b3521f5069d704e961f4","1,012,323.853582907876423531","No"
"0xec40be1e71bc57c722b535e06fc60591e0b62329","1,012,061.97801099829721683","No"
"0x00000000500e2fece27a7600435d0c48d64e0c00","1,011,939.148255670757938438","No"
"0x5a91be83ac6f7a369077679fa4e29b5d9fb5980f","1,011,581.947553853254264423","No"
